age_group,sex,feature,mean,std
6-9,female,PD_MC_3_quotient,0.27635100793650796,0.018632525646297565
6-9,female,PD_MC_4_quotient,0.3204072380952381,0.021434944684763178
6-9,female,PD_MC_5_quotient,0.30591358730158735,0.0208388912596692
6-9,female,Bone_area_Handsize_ratio,0.03265748412698413,0.0017555638808502614
6-9,female,spline_rel_bones_thumb,1.4919224920634921,0.02764301176666422
6-9,female,spline_rel_bones_index,1.359602222222222,0.022463345787086624
6-9,female,spline_rel_bones_middle,1.3193484285714285,0.019122531716246605
6-9,female,spline_rel_bones_ring,1.3053595952380952,0.02091441487211289
6-9,female,spline_rel_bones_little,1.3487945000000001,0.02533271375743231
6-9,female,length_rel_allfingers_thumb,0.14543270634920635,0.0031191850578443344
6-9,female,length_rel_allfingers_index,0.22198533333333328,0.002978949532972991
6-9,female,length_rel_allfingers_middle,0.23407109523809524,0.0023261801699045455
6-9,female,length_rel_allfingers_ring,0.21791306349206352,0.0025365511159715468
6-9,female,length_rel_allfingers_little,0.18059784920634916,0.003094542763168635
6-9,female,Archibalds_Ratio,1.0463833333333334,0.03452328170032508
6-9,female,Length_MC1,0.06702269047619047,0.0020985459478954885
6-9,female,Length_MC2,0.1014076031746032,0.003118120036379267
6-9,female,Length_MC3,0.09650489682539683,0.002614048947757069
6-9,female,Length_MC4,0.08549968253968256,0.002542741366795431
6-9,female,Length_MC5,0.07864524603174602,0.00198208917129985
6-9,female,Length_PP1,0.04532528571428572,0.0017061877404653586
6-9,female,Length_PP2,0.06145557936507937,0.001585879190118463
6-9,female,Length_PP3,0.06846488095238094,0.0016081170833351296
6-9,female,Length_PP4,0.06347328571428572,0.0015493355936382167
6-9,female,Length_PP5,0.0491945634920635,0.0012709876568781097
6-9,female,Length_PM2,0.034939698412698415,0.001359358126586758
6-9,female,Length_PM3,0.04274911904761905,0.0014073751602590853
6-9,female,Length_PM4,0.04068982539682539,0.0013822118221422652
6-9,female,Length_PM5,0.02777675396825396,0.0020108482416592573
6-9,female,Length_PD1,0.03401050793650793,0.001444059786828962
6-9,female,Length_PD2,0.024811119047619047,0.001271432833347592
6-9,female,Length_PD3,0.02663531746031746,0.0013845150755454774
6-9,female,Length_PD4,0.02735830952380952,0.0014009101924922136
6-9,female,Length_PD5,0.024035492063492064,0.0013872268264189921
6-9,female,Width_rel_all_widths_MC1,0.07329023809523806,0.0036718786808467877
6-9,female,Width_rel_all_widths_MC2,0.053061373015873006,0.0032060452391920536
6-9,female,Width_rel_all_widths_MC3,0.05502973809523809,0.003003721196592178
6-9,female,Width_rel_all_widths_MC4,0.04702696825396825,0.002711573632963731
6-9,female,Width_rel_all_widths_MC5,0.05631270634920636,0.0036075647588199116
6-9,female,Width_rel_all_widths_PP1,0.05864540476190477,0.0033792373842121744
6-9,female,Width_rel_all_widths_PP2,0.06522623015873016,0.0021864888096222155
6-9,female,Width_rel_all_widths_PP3,0.06750485714285713,0.0023251460400216953
6-9,female,Width_rel_all_widths_PP4,0.062211587301587296,0.0025692159933173118
6-9,female,Width_rel_all_widths_PP5,0.05106016666666667,0.0024261438003547937
6-9,female,Width_rel_all_widths_PM2,0.05669971428571428,0.0023411945903137324
6-9,female,Width_rel_all_widths_PM3,0.06292866666666667,0.002718045232883368
6-9,female,Width_rel_all_widths_PM4,0.058598198412698414,0.002719503039953708
6-9,female,Width_rel_all_widths_PM5,0.04726432539682538,0.0025902034663844156
6-9,female,Width_rel_all_widths_PD1,0.044084761904761904,0.003989261189601045
6-9,female,Width_rel_all_widths_PD2,0.0360991984126984,0.0025655180311815124
6-9,female,Width_rel_all_widths_PD3,0.03998985714285714,0.0026235190190712497
6-9,female,Width_rel_all_widths_PD4,0.03688839682539682,0.0022698946656772075
6-9,female,Width_rel_all_widths_PD5,0.02807772222222222,0.002030690671230412
6-9,female,ProxmaxWidth_rel_all_widths_MC1,0.09181619047619048,0.005030356914119372
6-9,female,ProxmaxWidth_rel_all_widths_MC2,0.1024685158730159,0.009464889433043898
6-9,female,ProxmaxWidth_rel_all_widths_MC3,0.08574681746031745,0.007171746663011229
6-9,female,ProxmaxWidth_rel_all_widths_MC4,0.08198003174603173,0.007859991344459874
6-9,female,ProxmaxWidth_rel_all_widths_MC5,0.0829930396825397,0.007545227125435833
6-9,female,ProxmaxWidth_rel_all_widths_PP1,0.08376461111111111,0.008000359947874566
6-9,female,ProxmaxWidth_rel_all_widths_PP2,0.10012998412698412,0.007606624240472644
6-9,female,ProxmaxWidth_rel_all_widths_PP3,0.09981820634920636,0.005869522793982435
6-9,female,ProxmaxWidth_rel_all_widths_PP4,0.09017648412698412,0.005128611457670198
6-9,female,ProxmaxWidth_rel_all_widths_PP5,0.08227949206349205,0.005194279000201712
6-9,female,ProxmaxWidth_rel_all_widths_PM2,0.07556203174603175,0.004444629989434905
6-9,female,ProxmaxWidth_rel_all_widths_PM3,0.08302512698412698,0.003916783637596802
6-9,female,ProxmaxWidth_rel_all_widths_PM4,0.07659380952380952,0.003418882806331415
6-9,female,ProxmaxWidth_rel_all_widths_PM5,0.05949805555555555,0.0030815901669250063
6-9,female,ProxmaxWidth_rel_all_widths_PD1,0.06491156349206349,0.007470939430616241
6-9,female,ProxmaxWidth_rel_all_widths_PD2,0.05344097619047619,0.005125717342911972
6-9,female,ProxmaxWidth_rel_all_widths_PD3,0.0592435873015873,0.00523750370809582
6-9,female,ProxmaxWidth_rel_all_widths_PD4,0.05628225396825396,0.004811865431096772
6-9,female,ProxmaxWidth_rel_all_widths_PD5,0.04275084126984127,0.004507565686998157
6-9,female,DistmaxWidth_rel_all_widths_MC1,0.0938216746031746,0.006511590415656518
6-9,female,DistmaxWidth_rel_all_widths_MC2,0.08939860317460319,0.0069584906283812606
6-9,female,DistmaxWidth_rel_all_widths_MC3,0.09277232539682541,0.006799930246500315
6-9,female,DistmaxWidth_rel_all_widths_MC4,0.07534826984126984,0.004966343689134208
6-9,female,DistmaxWidth_rel_all_widths_MC5,0.07298603968253968,0.00475143673160158
6-9,female,DistmaxWidth_rel_all_widths_PP1,0.0695522619047619,0.005281335761609665
6-9,female,DistmaxWidth_rel_all_widths_PP2,0.07136680158730159,0.0040296374209496146
6-9,female,DistmaxWidth_rel_all_widths_PP3,0.07452076190476191,0.003905279092569076
6-9,female,DistmaxWidth_rel_all_widths_PP4,0.06901205555555558,0.003627794658589277
6-9,female,DistmaxWidth_rel_all_widths_PP5,0.055417222222222215,0.0030686099886140994
6-9,female,DistmaxWidth_rel_all_widths_PM2,0.05606362698412698,0.0035042461802427686
6-9,female,DistmaxWidth_rel_all_widths_PM3,0.06116663492063492,0.0032385672106119384
6-9,female,DistmaxWidth_rel_all_widths_PM4,0.05815101587301587,0.0030525015603183616
6-9,female,DistmaxWidth_rel_all_widths_PM5,0.04652646031746032,0.002640253053480423
6-9,female,DistmaxWidth_rel_all_widths_PD1,0.04007903968253968,0.005275835021530971
6-9,female,DistmaxWidth_rel_all_widths_PD2,0.03908134126984127,0.0041505281498386655
6-9,female,DistmaxWidth_rel_all_widths_PD3,0.0456041746031746,0.004447472873584485
6-9,female,DistmaxWidth_rel_all_widths_PD4,0.04589487301587301,0.004319615431001472
6-9,female,DistmaxWidth_rel_all_widths_PD5,0.03188543650793651,0.003262988812720097
6-9,female,MinWidth_rel_all_widths_MC1,0.071876626984127,0.0035168191371957175
6-9,female,MinWidth_rel_all_widths_MC2,0.051434476190476176,0.002945770561912209
6-9,female,MinWidth_rel_all_widths_MC3,0.053272809523809514,0.002809013736425753
6-9,female,MinWidth_rel_all_widths_MC4,0.04504670634920634,0.0025424363781773114
6-9,female,MinWidth_rel_all_widths_MC5,0.05498452380952381,0.0035552891769065104
6-9,female,MinWidth_rel_all_widths_PP1,0.05587046031746032,0.003307746872179414
6-9,female,MinWidth_rel_all_widths_PP2,0.06327297619047619,0.0023264457611190015
6-9,female,MinWidth_rel_all_widths_PP3,0.0662281984126984,0.002072705378078964
6-9,female,MinWidth_rel_all_widths_PP4,0.060484817460317454,0.0025652307074438153
6-9,female,MinWidth_rel_all_widths_PP5,0.04868225396825397,0.002260778336543441
6-9,female,MinWidth_rel_all_widths_PM2,0.05253154761904761,0.0022109694185389103
6-9,female,MinWidth_rel_all_widths_PM3,0.05721966666666666,0.0022418286285976453
6-9,female,MinWidth_rel_all_widths_PM4,0.053861833333333345,0.0023863586176432077
6-9,female,MinWidth_rel_all_widths_PM5,0.0437968888888889,0.0023505312938898637
6-9,female,MinWidth_rel_all_widths_PD1,0.03743500793650793,0.00453104109978452
6-9,female,MinWidth_rel_all_widths_PD2,0.033467841269841266,0.0029656927188438076
6-9,female,MinWidth_rel_all_widths_PD3,0.0376435634920635,0.0028264194578895238
6-9,female,MinWidth_rel_all_widths_PD4,0.03522219047619048,0.0023013775725483575
6-9,female,MinWidth_rel_all_widths_PD5,0.025726761904761905,0.0020924368393949538
6-9,female,Width_MC1,0.016148380952380956,0.0014323534192769206
6-9,female,Width_MC2,0.011686396825396827,0.0010553347835022975
6-9,female,Width_MC3,0.012125111111111113,0.0011262388039645745
6-9,female,Width_MC4,0.010372666666666669,0.0010929214280999346
6-9,female,Width_MC5,0.012428928571428573,0.0014228762317422914
6-9,female,Width_PP1,0.012920555555555557,0.0011946893792483839
6-9,female,Width_PP2,0.014370968253968254,0.0011600406057479741
6-9,female,Width_PP3,0.01487145238095238,0.0011736052665672072
6-9,female,Width_PP4,0.013713833333333331,0.0012389218393425794
6-9,female,Width_PP5,0.011262246031746031,0.001120863857470713
6-9,female,Width_PM2,0.012491365079365081,0.0010310695231897768
6-9,female,Width_PM3,0.013866777777777778,0.0011946855444937058
6-9,female,Width_PM4,0.012919603174603176,0.0012111208433801483
6-9,female,Width_PM5,0.010428198412698412,0.001096686551534877
6-9,female,Width_PD1,0.00971192857142857,0.0011108004766190653
6-9,female,Width_PD2,0.007948055555555555,0.0007492030251466479
6-9,female,Width_PD3,0.008810936507936507,0.0008613383794633256
6-9,female,Width_PD4,0.008121373015873016,0.0007052799470749411
6-9,female,Width_PD5,0.0061869285714285715,0.0006394031489265148
6-9,female,WidthProx_MC1,0.02018534126984127,0.001237323700008682
6-9,female,WidthProx_MC2,0.022475404761904762,0.0015359952509227178
6-9,female,WidthProx_MC3,0.018821539682539683,0.001268379032628929
6-9,female,WidthProx_MC4,0.017991238095238095,0.0014434633320099068
6-9,female,WidthProx_MC5,0.01823302380952381,0.0015604107072910549
6-9,female,WidthProx_PP1,0.018379976190476193,0.001394287404887734
6-9,female,WidthProx_PP2,0.02198335714285714,0.0013553430766520228
6-9,female,WidthProx_PP3,0.021930341269841266,0.0011993933677502033
6-9,female,WidthProx_PP4,0.019824547619047627,0.0012669391562795294
6-9,female,WidthProx_PP5,0.01808396031746032,0.0011736811383049053
6-9,female,WidthProx_PM2,0.01660666666666667,0.0009963366659919727
6-9,female,WidthProx_PM3,0.018257896825396823,0.0010971868816522738
6-9,female,WidthProx_PM4,0.01685684920634921,0.0011873891969692858
6-9,female,WidthProx_PM5,0.013099111111111112,0.001045461155450338
6-9,female,WidthProx_PD1,0.014236380952380952,0.0013717704114443808
6-9,female,WidthProx_PD2,0.011724690476190477,0.0009078748941503843
6-9,female,WidthProx_PD3,0.013005650793650797,0.0010035932906707601
6-9,female,WidthProx_PD4,0.012357150793650793,0.0009229960179108928
6-9,female,WidthProx_PD5,0.009388071428571426,0.0009204063379057875
6-9,female,WidthDist_MC1,0.020600888888888887,0.001148738843930837
6-9,female,WidthDist_MC2,0.019633865079365077,0.0013453362663850231
6-9,female,WidthDist_MC3,0.02038140476190476,0.0014164036045058426
6-9,female,WidthDist_MC4,0.016568277777777776,0.001237371799509841
6-9,female,WidthDist_MC5,0.016046333333333336,0.001143601545994058
6-9,female,WidthDist_PP1,0.015273492063492062,0.0009802006549357678
6-9,female,WidthDist_PP2,0.015689309523809522,0.000995102338168578
6-9,female,WidthDist_PP3,0.016387269841269845,0.0010426626945485174
6-9,female,WidthDist_PP4,0.015182174603174604,0.0010665963141085015
6-9,female,WidthDist_PP5,0.01219379365079365,0.0009239103706958619
6-9,female,WidthDist_PM2,0.012326357142857144,0.0008554382966810472
6-9,female,WidthDist_PM3,0.013451214285714285,0.0008699450797115217
6-9,female,WidthDist_PM4,0.012795412698412702,0.000932312147468572
6-9,female,WidthDist_PM5,0.01024795238095238,0.0009103962465400907
6-9,female,WidthDist_PD1,0.008820833333333332,0.0012497604874534961
6-9,female,WidthDist_PD2,0.008594214285714285,0.0009700657759730964
6-9,female,WidthDist_PD3,0.01002920634920635,0.0010607254296373615
6-9,female,WidthDist_PD4,0.010092555555555556,0.0010165534992753157
6-9,female,WidthDist_PD5,0.007013515873015873,0.0007769377708324081
6-9,female,WidthMin_MC1,0.071876626984127,0.0035168191371957175
6-9,female,WidthMin_MC2,0.051434476190476176,0.002945770561912209
6-9,female,WidthMin_MC3,0.053272809523809514,0.002809013736425753
6-9,female,WidthMin_MC4,0.04504670634920634,0.0025424363781773114
6-9,female,WidthMin_MC5,0.05498452380952381,0.0035552891769065104
6-9,female,WidthMin_PP1,0.05587046031746032,0.003307746872179414
6-9,female,WidthMin_PP2,0.06327297619047619,0.0023264457611190015
6-9,female,WidthMin_PP3,0.0662281984126984,0.002072705378078964
6-9,female,WidthMin_PP4,0.060484817460317454,0.0025652307074438153
6-9,female,WidthMin_PP5,0.04868225396825397,0.002260778336543441
6-9,female,WidthMin_PM2,0.05253154761904761,0.0022109694185389103
6-9,female,WidthMin_PM3,0.05721966666666666,0.0022418286285976453
6-9,female,WidthMin_PM4,0.053861833333333345,0.0023863586176432077
6-9,female,WidthMin_PM5,0.0437968888888889,0.0023505312938898637
6-9,female,WidthMin_PD1,0.03743500793650793,0.00453104109978452
6-9,female,WidthMin_PD2,0.033467841269841266,0.0029656927188438076
6-9,female,WidthMin_PD3,0.0376435634920635,0.0028264194578895238
6-9,female,WidthMin_PD4,0.03522219047619048,0.0023013775725483575
6-9,female,WidthMin_PD5,0.025726761904761905,0.0020924368393949538
6-9,female,Ratio_Width/Length_MC1,0.2412443333333333,0.023516121667996194
6-9,female,Ratio_Width/Length_MC2,0.11529353174603175,0.010382645902224737
6-9,female,Ratio_Width/Length_MC3,0.12568415873015873,0.011541171511012355
6-9,female,Ratio_Width/Length_MC4,0.12144648412698412,0.013480801873914847
6-9,female,Ratio_Width/Length_MC5,0.1581595396825397,0.01880034644899962
6-9,female,Ratio_Width/Length_PP1,0.28549992857142853,0.02894695783260924
6-9,female,Ratio_Width/Length_PP2,0.2339917698412698,0.019792155680940948
6-9,female,Ratio_Width/Length_PP3,0.21725857936507936,0.0169319927443184
6-9,female,Ratio_Width/Length_PP4,0.21608711904761907,0.01902803883015048
6-9,female,Ratio_Width/Length_PP5,0.22899519841269844,0.022683152105832147
6-9,female,Ratio_Width/Length_PM2,0.3580236666666667,0.03257443941055625
6-9,female,Ratio_Width/Length_PM3,0.3246435793650794,0.02912537937300819
6-9,female,Ratio_Width/Length_PM4,0.31760967460317463,0.02887865552405911
6-9,female,Ratio_Width/Length_PM5,0.37769169841269834,0.05128299223317919
6-9,female,Ratio_Width/Length_PD1,0.28617506349206345,0.0365932260320942
6-9,female,Ratio_Width/Length_PD2,0.32094784920634917,0.03232769254049969
6-9,female,Ratio_Width/Length_PD3,0.33127907936507933,0.03273376542803547
6-9,female,Ratio_Width/Length_PD4,0.29735861904761907,0.027001605336529795
6-9,female,Ratio_Width/Length_PD5,0.25807994444444443,0.029060064876543012
6-9,female,Mean_Middle_Prox_Phal_Ratio_width/length,0.22244576984126987,0.018037212023663835
6-9,female,Mean_Middle_Medial_Phal_Ratio_width/length,0.3334256190476191,0.029034084865580217
6-9,female,Mean_Middle_Dist_Phal_Ratio_width/length,0.31652845238095234,0.0285584282846538
6-9,female,Mean_Middle_Metacarpal_Ratio_width/length,0.12080803968253967,0.01085971538441099
6-9,female,Mean_Ulnar_Prox_Phal_Ratio_width/length,0.22408315079365082,0.01873218509285768
6-9,female,Mean_Ulnar_Medial_Phal_Ratio_width/length,0.34449215873015876,0.03177951524624947
6-9,female,Mean_Ulnar_Dist_Phal_Ratio_width/length,0.301916380952381,0.027544236598129098
6-9,female,Mean_Ulnar_Metacarpal_Ratio_width/length,0.13014596825396824,0.012303589852030346
6-9,female,rel2b_diaphyseal_length_MC1,0.6405404285714285,0.04147950053709491
6-9,female,rel2b_prox_epiphyseal_length_MC1,0.20526379365079367,0.03321067330297715
6-9,female,rel2b_dist_epiphyseal_length_MC1,0.16654672222222222,0.020989591613612264
6-9,female,rel2b_diaphyseal_length_MC2,0.7749499206349207,0.037915492180501234
6-9,female,rel2b_prox_epiphyseal_length_MC2,0.07462738095238097,0.012699115098530066
6-9,female,rel2b_dist_epiphyseal_length_MC2,0.15616191269841267,0.036384511629212746
6-9,female,rel2b_diaphyseal_length_MC3,0.6855096666666668,0.0438246018936396
6-9,female,rel2b_prox_epiphyseal_length_MC3,0.13788792063492064,0.02337366766516652
6-9,female,rel2b_dist_epiphyseal_length_MC3,0.18674607936507934,0.029305012287894554
6-9,female,rel2b_diaphyseal_length_MC4,0.728619976190476,0.045575710623877594
6-9,female,rel2b_prox_epiphyseal_length_MC4,0.10610796031746032,0.019752145911733555
6-9,female,rel2b_dist_epiphyseal_length_MC4,0.17307828571428574,0.03856373438988649
6-9,female,rel2b_diaphyseal_length_MC5,0.6905502777777779,0.0510727473368941
6-9,female,rel2b_prox_epiphyseal_length_MC5,0.14233465873015871,0.03156306566305946
6-9,female,rel2b_dist_epiphyseal_length_MC5,0.1785912777777778,0.029508380469185733
6-9,female,rel2b_diaphyseal_length_PP1,0.7476784841269841,0.08227135004816528
6-9,female,rel2b_prox_epiphyseal_length_PP1,0.1353375873015873,0.06826485121762382
6-9,female,rel2b_dist_epiphyseal_length_PP1,0.1344818015873016,0.027507502827852578
6-9,female,rel2b_diaphyseal_length_PP2,0.7526050793650793,0.0725181250402522
6-9,female,rel2b_prox_epiphyseal_length_PP2,0.10451278571428574,0.05064860542721501
6-9,female,rel2b_dist_epiphyseal_length_PP2,0.15407342063492066,0.03401185974553069
6-9,female,rel2b_diaphyseal_length_PP3,0.753295007936508,0.06358603318245239
6-9,female,rel2b_prox_epiphyseal_length_PP3,0.10893730158730161,0.040548630295835116
6-9,female,rel2b_dist_epiphyseal_length_PP3,0.14808702380952385,0.033776605560290225
6-9,female,rel2b_diaphyseal_length_PP4,0.737276373015873,0.05781319827703486
6-9,female,rel2b_prox_epiphyseal_length_PP4,0.1086178253968254,0.03213357802152244
6-9,female,rel2b_dist_epiphyseal_length_PP4,0.16481790476190478,0.03586775553690051
6-9,female,rel2b_diaphyseal_length_PP5,0.7099645873015872,0.06890557764352837
6-9,female,rel2b_prox_epiphyseal_length_PP5,0.12908457142857144,0.04067003431509318
6-9,female,rel2b_dist_epiphyseal_length_PP5,0.1738934206349206,0.03928075630541819
6-9,female,rel2b_diaphyseal_length_PM2,0.6543563492063493,0.0924073778014996
6-9,female,rel2b_prox_epiphyseal_length_PM2,0.19807836507936508,0.04497127455905215
6-9,female,rel2b_dist_epiphyseal_length_PM2,0.17347042857142855,0.06589480589951577
6-9,female,rel2b_diaphyseal_length_PM3,0.6748330476190477,0.07868923363183629
6-9,female,rel2b_prox_epiphyseal_length_PM3,0.1888692142857143,0.04370802024006251
6-9,female,rel2b_dist_epiphyseal_length_PM3,0.15733895238095236,0.05739450762124992
6-9,female,rel2b_diaphyseal_length_PM4,0.6711531587301588,0.0820341972571354
6-9,female,rel2b_prox_epiphyseal_length_PM4,0.1935906587301587,0.0403134176694882
6-9,female,rel2b_dist_epiphyseal_length_PM4,0.1559459761904762,0.06196281606595546
6-9,female,rel2b_diaphyseal_length_PM5,0.5863119841269842,0.08425931895523335
6-9,female,rel2b_prox_epiphyseal_length_PM5,0.24902,0.042886596709741376
6-9,female,rel2b_dist_epiphyseal_length_PM5,0.19942245238095238,0.06815033336682745
6-9,female,rel2b_diaphyseal_length_PD1,0.6390411666666664,0.07503699558417834
6-9,female,rel2b_prox_epiphyseal_length_PD1,0.1636011428571429,0.04970684513017728
6-9,female,rel2b_dist_epiphyseal_length_PD1,0.21217896031746034,0.0517628387758478
6-9,female,rel2b_diaphyseal_length_PD2,0.692962865079365,0.07332031954729637
6-9,female,rel2b_prox_epiphyseal_length_PD2,0.13910804761904763,0.0663989136165172
6-9,female,rel2b_dist_epiphyseal_length_PD2,0.1895635873015873,0.03587366250100925
6-9,female,rel2b_diaphyseal_length_PD3,0.7037806349206348,0.06382945954972241
6-9,female,rel2b_prox_epiphyseal_length_PD3,0.13223969841269842,0.06106102503158883
6-9,female,rel2b_dist_epiphyseal_length_PD3,0.190264753968254,0.028556884849909387
6-9,female,rel2b_diaphyseal_length_PD4,0.707196134920635,0.06394945313984828
6-9,female,rel2b_prox_epiphyseal_length_PD4,0.12785815079365082,0.05963560039037989
6-9,female,rel2b_dist_epiphyseal_length_PD4,0.19031661904761907,0.02794295501162528
6-9,female,rel2b_diaphyseal_length_PD5,0.7007629047619048,0.08430785285885804
6-9,female,rel2b_prox_epiphyseal_length_PD5,0.1492292777777778,0.08056386094299492
6-9,female,rel2b_dist_epiphyseal_length_PD5,0.16626622222222218,0.02762172203636519
6-9,female,proximal_rad_area/ellips_approx_MC1,1.1328591984126986,0.06264742171269554
6-9,female,proximal_rad_area/ellips_approx_MC2,1.6226578174603172,0.12632301553920572
6-9,female,proximal_rad_area/ellips_approx_MC3,1.652185119047619,0.10775504889112954
6-9,female,proximal_rad_area/ellips_approx_MC4,1.6674275873015871,0.12332258632495638
6-9,female,proximal_rad_area/ellips_approx_MC5,1.6869060238095235,0.10882015568306924
6-9,female,proximal_rad_area/ellips_approx_PD1,1.5373103730158728,0.09777243440960108
6-9,female,proximal_rad_area/ellips_approx_PD2,1.5589364444444445,0.11529290098753213
6-9,female,proximal_rad_area/ellips_approx_PD3,1.5324647777777776,0.10535485458315731
6-9,female,proximal_rad_area/ellips_approx_PD4,1.5633233095238097,0.08820032686682873
6-9,female,proximal_rad_area/ellips_approx_PD5,1.5448072857142858,0.12331612414252124
6-9,female,proximal_uln_area/ellips_approx_MC1,1.5677113015873017,0.10210327123615735
6-9,female,proximal_uln_area/ellips_approx_MC2,1.795903801587302,0.1514820285641842
6-9,female,proximal_uln_area/ellips_approx_MC3,1.4556008412698414,0.1181547683620708
6-9,female,proximal_uln_area/ellips_approx_MC4,1.5214346111111114,0.11333193231304034
6-9,female,proximal_uln_area/ellips_approx_MC5,1.359097087301587,0.12392323434178242
6-9,female,proximal_uln_area/ellips_approx_PD1,1.5257440238095237,0.1075376663879565
6-9,female,proximal_uln_area/ellips_approx_PD2,1.541971515873016,0.10963902893686969
6-9,female,proximal_uln_area/ellips_approx_PD3,1.5668388095238095,0.10749929823813469
6-9,female,proximal_uln_area/ellips_approx_PD4,1.6157386746031748,0.09606788669034659
6-9,female,proximal_uln_area/ellips_approx_PD5,1.620542412698413,0.12248001206637889
6-9,female,distal_rad_area/ellips_approx_MC1,1.1548095,0.06388938811912351
6-9,female,distal_rad_area/ellips_approx_MC2,1.5847868968253969,0.14196188859869843
6-9,female,distal_rad_area/ellips_approx_MC3,1.7795764841269845,0.12106414644455123
6-9,female,distal_rad_area/ellips_approx_MC4,1.697701015873016,0.1244977099025992
6-9,female,distal_rad_area/ellips_approx_MC5,1.5826118650793655,0.1054982607942598
6-9,female,distal_rad_area/ellips_approx_PD1,1.104798841269841,0.0687907984931023
6-9,female,distal_rad_area/ellips_approx_PD2,1.1431385079365082,0.10592281250969471
6-9,female,distal_rad_area/ellips_approx_PD3,1.197851904761905,0.0948071790455072
6-9,female,distal_rad_area/ellips_approx_PD4,1.3111039603174601,0.09934188622830961
6-9,female,distal_rad_area/ellips_approx_PD5,1.207262373015873,0.11597162539281644
6-9,female,distal_uln_area/ellips_approx_MC1,1.594383515873016,0.09044740550403724
6-9,female,distal_uln_area/ellips_approx_MC2,1.8273903095238095,0.13451780155208987
6-9,female,distal_uln_area/ellips_approx_MC3,1.5885433333333336,0.11066833187350392
6-9,female,distal_uln_area/ellips_approx_MC4,1.6014108492063492,0.1297109026016282
6-9,female,distal_uln_area/ellips_approx_MC5,1.1863465555555555,0.1224078326914454
6-9,female,distal_uln_area/ellips_approx_PD1,1.0401720793650793,0.081273485242714
6-9,female,distal_uln_area/ellips_approx_PD2,1.3045630158730157,0.10223894691656281
6-9,female,distal_uln_area/ellips_approx_PD3,1.33353873015873,0.09190395517098598
6-9,female,distal_uln_area/ellips_approx_PD4,1.398973103174603,0.09758935748540037
6-9,female,distal_uln_area/ellips_approx_PD5,1.336220246031746,0.11668386469339702
6-9,female,rela_distal_uln_diaphy_quad_area_MC1,0.1984054920634921,0.025271784755888066
6-9,female,rela_distal_uln_diaphy_quad_area_MC2,0.2074565714285714,0.02489714006272321
6-9,female,rela_distal_uln_diaphy_quad_area_MC3,0.18907956349206348,0.02196539827546809
6-9,female,rela_distal_uln_diaphy_quad_area_MC4,0.2001633650793651,0.024615901299965656
6-9,female,rela_distal_uln_diaphy_quad_area_MC5,0.16174742063492065,0.027779140095360238
6-9,female,rela_distal_uln_diaphy_quad_area_PD1,0.06521261111111111,0.02756380849185314
6-9,female,rela_distal_uln_diaphy_quad_area_PD2,0.11376419047619045,0.02618525059699503
6-9,female,rela_distal_uln_diaphy_quad_area_PD3,0.12022125396825398,0.019937295567427998
6-9,female,rela_distal_uln_diaphy_quad_area_PD4,0.12853645238095238,0.020601729659271675
6-9,female,rela_distal_uln_diaphy_quad_area_PD5,0.1284892619047619,0.027822396209148795
6-9,female,rela_prox_uln_diaphy_quad_area_MC1,0.1475936746031746,0.0309091557803391
6-9,female,rela_prox_uln_diaphy_quad_area_MC2,0.17715381746031741,0.021625881890512875
6-9,female,rela_prox_uln_diaphy_quad_area_MC3,0.12301057936507936,0.02120809390260357
6-9,female,rela_prox_uln_diaphy_quad_area_MC4,0.14488488095238095,0.019121684226911455
6-9,female,rela_prox_uln_diaphy_quad_area_MC5,0.1628526904761905,0.030249952882069563
6-9,female,rela_prox_uln_diaphy_quad_area_PD1,0.2604160634920634,0.0333465000125041
6-9,female,rela_prox_uln_diaphy_quad_area_PD2,0.23145849206349206,0.044459894212693946
6-9,female,rela_prox_uln_diaphy_quad_area_PD3,0.22849173809523807,0.038501269174961716
6-9,female,rela_prox_uln_diaphy_quad_area_PD4,0.21520044444444447,0.03880505209058337
6-9,female,rela_prox_uln_diaphy_quad_area_PD5,0.2174509126984127,0.051118906633850436
6-9,female,rela_dist_rad_diaphy_quad_area_MC1,0.17395125396825395,0.024881972482562232
6-9,female,rela_dist_rad_diaphy_quad_area_MC2,0.1917666507936508,0.02837125406500529
6-9,female,rela_dist_rad_diaphy_quad_area_MC3,0.19061308730158733,0.02931756561818047
6-9,female,rela_dist_rad_diaphy_quad_area_MC4,0.19811398412698408,0.030536574107514838
6-9,female,rela_dist_rad_diaphy_quad_area_MC5,0.17640086507936506,0.030181190972485672
6-9,female,rela_dist_rad_diaphy_quad_area_PD1,0.06541749999999999,0.027790706228305893
6-9,female,rela_dist_rad_diaphy_quad_area_PD2,0.10608423015873016,0.024036848769225204
6-9,female,rela_dist_rad_diaphy_quad_area_PD3,0.11595359523809522,0.01892135868659693
6-9,female,rela_dist_rad_diaphy_quad_area_PD4,0.12703611904761905,0.019350578217555005
6-9,female,rela_dist_rad_diaphy_quad_area_PD5,0.12305610317460317,0.026967298288357876
6-9,female,rela_dist_uln_diaphy_quad_area_MC1,0.12442253174603177,0.027026889108644824
6-9,female,rela_dist_uln_diaphy_quad_area_MC2,0.17690538888888888,0.01556702783191305
6-9,female,rela_dist_uln_diaphy_quad_area_MC3,0.14766720634920635,0.019987486402974222
